Infrared Value : 0.00  Visible Value: 0.00 lux data0: 00 lux data1: 00 lux data2: 00 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 131.00 lux data0: 154 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 131.00 lux data0: 154 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 131.00 lux data0: 154 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 131.00 lux data0: 154 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 131.00 lux data0: 154 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 131.00 lux data0: 154 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 131.00 lux data0: 154 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 131.00 lux data0: 154 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 131.00 lux data0: 154 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 131.00 lux data0: 154 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 131.00 lux data0: 154 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 131.00 lux data0: 154 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 131.00 lux data0: 154 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 131.00 lux data0: 154 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 131.00 lux data0: 154 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 131.00 lux data0: 154 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 131.00 lux data0: 154 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 131.00 lux data0: 154 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 131.00 lux data0: 154 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 131.00 lux data0: 154 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 131.00 lux data0: 154 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 131.00 lux data0: 154 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 131.00 lux data0: 154 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 131.00 lux data0: 154 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 131.00 lux data0: 154 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 131.00 lux data0: 154 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 131.00 lux data0: 154 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 131.00 lux data0: 154 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 131.00 lux data0: 154 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 128.00 lux data0: 151 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 128.00 lux data0: 151 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 128.00 lux data0: 151 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 128.00 lux data0: 151 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 128.00 lux data0: 151 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 128.00 lux data0: 151 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 128.00 lux data0: 151 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 128.00 lux data0: 151 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 128.00 lux data0: 151 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 128.00 lux data0: 151 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 128.00 lux data0: 151 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 128.00 lux data0: 151 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 128.00 lux data0: 151 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 128.00 lux data0: 151 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 128.00 lux data0: 151 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 128.00 lux data0: 151 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 128.00 lux data0: 151 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 128.00 lux data0: 151 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 128.00 lux data0: 151 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 128.00 lux data0: 151 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 128.00 lux data0: 151 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 131.00 lux data0: 154 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 131.00 lux data0: 154 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 130.00 lux data0: 153 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 128.00 lux data0: 151 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 128.00 lux data0: 151 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 128.00 lux data0: 151 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 128.00 lux data0: 151 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 128.00 lux data0: 151 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 128.00 lux data0: 151 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 129.00 lux data0: 152 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 128.00 lux data0: 151 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 128.00 lux data0: 151 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 128.00 lux data0: 151 lux data1: 00 lux data2: 23 lux data3: 00 lux 
Infrared Value : 23.00  Visible Value: 128.00 lux data0: 151 lux data1: 00 lux data2: 23 lux data3: 00 lux 
